dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Homère , Iliade ambrosienne, Biblioteca Ambrosiana, Milan, Cod. F. 205 Inf., f.8v, manuscrit 500",manuscrit§enluminure,Ilias Picta,F 205 inf. (S.P.10/22-26; gr. 1019),Bibliothèque Ambrosienne Milan,"45.46361388888889,9.186005555555555",500,0500§0500,Antiquité tardive§entre 493 et 508 (Ranuccio Bandinelli),Alexandrie Égypte,"31.2,29.917",,,,,Grec ancien jusqu'à 1453,Thétis supplie Jupiter d'accorder des victoires aux Troyens.  §Briséis§Assemblée des dieux,,,,,,,,07e2fea3-a7a6-46aa-8a03-d39638bb4390_001§07e2fea3-a7a6-46aa-8a03-d39638bb4390_002,,"Homère , Iliade ambrosienne, Biblioteca Ambrosiana, Milan, Cod. F. 205 Inf., f.8v, manuscrit (500 - )§Notice bibliographique§numérisation d'un manuscrit original§The Warburg Institute Iconographic Database",https://agorha.inha.fr/ark:/54721/07e2fea3-a7a6-46aa-8a03-d39638bb4390§https://ambrosiana.comperio.it/opac/detail/view/ambro:catalog:50617§http://213.21.172.25/0b02da8280051bb9§https://iconographic.warburg.sas.ac.uk/object-wpc-wid-ebmv,07e2fea3-a7a6-46aa-8a03-d39638bb4390,Teresa Knapowska,21/07/2023,14/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/07e2fea3-a7a6-46aa-8a03-d39638bb4390,https://agorha.inha.fr/ark:/54721/5f58a922-e893-41c2-a8b8-6b515783606a/doc/4b9a25e3-4863-4ec3-84a6-26d23b202d1b/original.JPG
"Evangiles dits d\'Echternach, initiale Novum opus, Paris, BnF, Latin 9389, f.1r",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,Initiale,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_001§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_002§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_003§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_004§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_005§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_006§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_007§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_008§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_009§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_010§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_011§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_013§98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_014,98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3_012,"Evangiles dits d\'Echternach, initiale ""N""ovum opus, Paris, BnF, Latin 9389, f.1r, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3,Teresa Knapowska,10/06/2022,16/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/98b9b1cc-b71d-40ee-b78e-bc04fce7c6d3,https://agorha.inha.fr/ark:/54721/4aab6a83-d8b8-4840-b5d0-9fc967ec2b7f/doc/420f4dfd-79eb-4ad1-921d-0554eefa0865/original.jpg
"Evangiles dits d\'Echternach, In principio erat verbum, Paris, BnF, Latin 9389, f.177r",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,In principio erat Verbum§Evangile§Le Verbe,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,ecc57c65-ebfb-4a6c-8840-6cd8c7ef32d5_001§ecc57c65-ebfb-4a6c-8840-6cd8c7ef32d5_002,,"Evangiles dits d\'Echternach, ""In principio erat verbum"", Paris, BnF, Latin 9389, f.177r, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/ecc57c65-ebfb-4a6c-8840-6cd8c7ef32d5§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,ecc57c65-ebfb-4a6c-8840-6cd8c7ef32d5,Teresa Knapowska,15/06/2022,15/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ecc57c65-ebfb-4a6c-8840-6cd8c7ef32d5,https://agorha.inha.fr/ark:/54721/1f347512-9e66-4138-9e9e-09257f052a2b/doc/7edc6a6e-f349-4e38-8242-fb36982056f6/original.jpg
"Evangiles dits d'Echternach, Initiale ornée Paris, BnF, Latin 9389, f.76v",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,Initiale ornée§entrelacs§ornement à forme végétale,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,7d8e411d-5f9d-4f15-bb18-50091313e7bd_001,,"Evangiles dits d'Echternach, Initiale ornée Paris, BnF, Latin 9389, f.76v, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/7d8e411d-5f9d-4f15-bb18-50091313e7bd§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,7d8e411d-5f9d-4f15-bb18-50091313e7bd,Teresa Knapowska,24/02/2023,15/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/7d8e411d-5f9d-4f15-bb18-50091313e7bd,https://agorha.inha.fr/ark:/54721/2c2fef21-02aa-4e5d-a6af-e97a279f3898/doc/8b705e61-a670-4610-88b1-4015683c2183/original.jpg
"Psautier de saint Louis, Abraham, Éliézer et Rébecca, Paris, BnF, Latin 10525, f.11v",manuscrit§enluminure,,Latin 10525,BnF - département des Manuscrits,"48.834355,2.373378",1270-1274,1270§1274,3e quart 13e siècle,Paris,"48.856944444444,2.3513888888889",Maître de Noah,,,enluminé,,Abraham envoyant Éliézer en Mésopotamie§Ancien Testament§Abraham§serment§serviteur§Eliézer et Rébecca§broc§chameau§puits§Rébecca§Rébecca soignant les bêtes§animal§chameau§Rébecca,,,,,,https://agorha.inha.fr/ark:/54721/4ed5b204-c0e5-4583-87b6-9b619ea35dd4,,00db9baf-7a37-4aa4-a77f-4673a0e405a9_002§00db9baf-7a37-4aa4-a77f-4673a0e405a9_004§00db9baf-7a37-4aa4-a77f-4673a0e405a9_005§00db9baf-7a37-4aa4-a77f-4673a0e405a9_006§00db9baf-7a37-4aa4-a77f-4673a0e405a9_007§00db9baf-7a37-4aa4-a77f-4673a0e405a9_008§00db9baf-7a37-4aa4-a77f-4673a0e405a9_009§00db9baf-7a37-4aa4-a77f-4673a0e405a9_010§00db9baf-7a37-4aa4-a77f-4673a0e405a9_011,00db9baf-7a37-4aa4-a77f-4673a0e405a9_001§00db9baf-7a37-4aa4-a77f-4673a0e405a9_003,"Maître de Noah , peint par, Psautier de saint Louis, Abraham, Éliézer et Rébecca, Paris, BnF, Latin 10525, f.11v, manuscrit (1270 - 1274)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore - base iconographique de la BnF§manuscrit original numérisé§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/00db9baf-7a37-4aa4-a77f-4673a0e405a9§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc78039r§https://mandragore.bnf.fr/recherche/avancee?searchData=%7B%22formField%22%3A%5B%7B%22critere%22%3A%22UD_COTE%22%2C%22value%22%3A%22Latin%2010525%22%2C%22exactValue%22%3Atrue%7D%5D%2C%22formType%22%3A%22UD%22%7D§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b8447877n§https://portail.biblissima.fr/ark:/43093/mdatabeb704648c27a869f4b0956f4f0007a99d0906c0,00db9baf-7a37-4aa4-a77f-4673a0e405a9,Teresa Knapowska,08/02/2023,28/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/00db9baf-7a37-4aa4-a77f-4673a0e405a9,https://agorha.inha.fr/ark:/54721/1127c023-efc5-4315-b2ea-368e6751cb1d/doc/19e474d5-dd56-412c-accc-f893fa9ea31a/original.jpg
"Roman d'Alexandre le Grand, Combat d'Alexandre et des dragons ?, Paris, BnF, Turc 309, f.130v, manuscrit Vers 13/06/1416",manuscrit§enluminure,Il s’agit de l’une des plus anciennes copies de l’Iskander-Nâme.,Turc 309,BnF - département des Manuscrits,"48.834355,2.373378",13§1390,1411§1421§1390§1390,1er quart 15e siècle,Asie mineure,"39.5954286631,30.7881662756",,,,"Les chercheurs mentionnent 3 étapes de création§enlumineur§Auteur du texte, poète ottonien","Turc ottoman écriture arabe ou Turquien, Osmanli",Combat d'Alexandre et des dragons ?§Alexandre le Grand§auréole§roi§vêtement§arbre§cavalier§équestre§combat§dragon§harnais§sabre,,,,,,,,03f3636f-a7c2-4342-bf29-33031b05feee_002§03f3636f-a7c2-4342-bf29-33031b05feee_003§03f3636f-a7c2-4342-bf29-33031b05feee_004§03f3636f-a7c2-4342-bf29-33031b05feee_005§03f3636f-a7c2-4342-bf29-33031b05feee_006§03f3636f-a7c2-4342-bf29-33031b05feee_007,03f3636f-a7c2-4342-bf29-33031b05feee_001,"Roman d'Alexandre le Grand, Combat d'Alexandre et des dragons (?), Paris, BnF, Turc 309, f.130v, manuscrit (Vers 13/06/1416 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/03f3636f-a7c2-4342-bf29-33031b05feee§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34656h§https://gallica.bnf.fr/ark:/12148/btv1b8414994r§https://portail.biblissima.fr/fr/ark:/43093/mdata86b15288cba74ea4f27690dc6158568515753273§https://mandragore.bnf.fr/mdgcd3427,03f3636f-a7c2-4342-bf29-33031b05feee,Teresa Knapowska,29/03/2023,29/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/03f3636f-a7c2-4342-bf29-33031b05feee,https://agorha.inha.fr/ark:/54721/c90d2835-1f47-4823-a434-630fb1e249e8/doc/8e9d07d6-97c5-4239-89f6-277eb39c5362/original.jpg
"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.15v, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,"France§Nord de la France§Nord ou Nord-Est de la France§Saint-Denis Seine-Saint-Denis§Basilique cathédrale Saint-Denis, ancienne abbaye Saint-Denis§Selon une légende, le ms. aurait été offert à l’abbaye de Saint-Denis par Charles le Chauve cf. Nebbiai-Dalla Guarda, 1999, p. 358, mais aucune preuve ne permet de le confirmer. Jusqu'au XIIIe siècle, son histoire demeure inconnue. Dans la seconde moitié du XIIIe siècle, la présence du manuscrit est attestée à Saint-Denis où il a reçu des additions en grec cf. infra. Il est également décrit en 1783 dans le catalogue du trésor de l'abbaye ","46,2§50.007739,2.548828§48.91421,2.47604§48.91421,2.47604",,,,,Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, canons : Canons§chapiteau§colonne§croix§oiseau§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,79d0b8d7-2ac4-4a0a-8277-37214e250c98_001§79d0b8d7-2ac4-4a0a-8277-37214e250c98_002,,"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.15v, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/79d0b8d7-2ac4-4a0a-8277-37214e250c98§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f25§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,79d0b8d7-2ac4-4a0a-8277-37214e250c98,Teresa Knapowska,10/03/2023,11/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/79d0b8d7-2ac4-4a0a-8277-37214e250c98,https://agorha.inha.fr/ark:/54721/b564157a-5dfe-4418-ad59-532c8f2dc579/doc/51d2474b-092a-4658-9665-f0e81bed0a72/original.jpg
"Psautier de saint Louis, Repas et apparition à Mambré, Paris, BnF, Latin 10525, f.7v",manuscrit§enluminure,,Latin 10525,BnF - département des Manuscrits,"48.834355,2.373378",1270-1274,1270§1274,3e quart 13e siècle,Paris,"48.856944444444,2.3513888888889",Maître de Noah,,,enluminé,,Apparition à Mambré§Ancien Testament§ange§chêne§hommage§Mambré§vision§Repas à Mambré§Abraham§dévotion aux anges§broc§couteau§Mambré§nappe§plat§repas§Sara,,,,,,https://agorha.inha.fr/ark:/54721/4ed5b204-c0e5-4583-87b6-9b619ea35dd4,,38833543-eed7-40b9-82a6-4dc31aae4519_001§38833543-eed7-40b9-82a6-4dc31aae4519_002§38833543-eed7-40b9-82a6-4dc31aae4519_003§38833543-eed7-40b9-82a6-4dc31aae4519_004§38833543-eed7-40b9-82a6-4dc31aae4519_005§38833543-eed7-40b9-82a6-4dc31aae4519_006§38833543-eed7-40b9-82a6-4dc31aae4519_007§38833543-eed7-40b9-82a6-4dc31aae4519_008§38833543-eed7-40b9-82a6-4dc31aae4519_009§38833543-eed7-40b9-82a6-4dc31aae4519_010,,"Maître de Noah , peint par, Psautier de saint Louis, Repas et apparition à Mambré, Paris, BnF, Latin 10525, f.7v, manuscrit (1270 - 1274)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore - base iconographique de la BnF§manuscrit original numérisé§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/38833543-eed7-40b9-82a6-4dc31aae4519§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc78039r§https://mandragore.bnf.fr/recherche/avancee?searchData=%7B%22formField%22%3A%5B%7B%22critere%22%3A%22UD_COTE%22%2C%22value%22%3A%22Latin%2010525%22%2C%22exactValue%22%3Atrue%7D%5D%2C%22formType%22%3A%22UD%22%7D§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b8447877n§https://portail.biblissima.fr/ark:/43093/mdatabeb704648c27a869f4b0956f4f0007a99d0906c0,38833543-eed7-40b9-82a6-4dc31aae4519,Teresa Knapowska,08/02/2023,28/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/38833543-eed7-40b9-82a6-4dc31aae4519,https://agorha.inha.fr/ark:/54721/ded87434-8b6b-46c5-9282-07dd08b4ebf6/doc/3af46b81-27e1-4b96-8875-9e6a4787a5e6/original.jpg
"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.11v, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,"France§Nord de la France§Nord ou Nord-Est de la France§Saint-Denis Seine-Saint-Denis§Basilique cathédrale Saint-Denis, ancienne abbaye Saint-Denis§Selon une légende, le ms. aurait été offert à l’abbaye de Saint-Denis par Charles le Chauve cf. Nebbiai-Dalla Guarda, 1999, p. 358, mais aucune preuve ne permet de le confirmer. Jusqu'au XIIIe siècle, son histoire demeure inconnue. Dans la seconde moitié du XIIIe siècle, la présence du manuscrit est attestée à Saint-Denis où il a reçu des additions en grec cf. infra. Il est également décrit en 1783 dans le catalogue du trésor de l'abbaye ","46,2§50.007739,2.548828§48.91421,2.47604§48.91421,2.47604",,,,,Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, canons : Canons§chapiteau§colonne§croix§oiseau§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f_001§6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f_002§6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f_003§6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f_004§6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f_005,,"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.11v, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f25§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f,Teresa Knapowska,10/03/2023,24/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/6b79fcfd-be0f-4a7b-b5c6-a42fb9dd745f,https://agorha.inha.fr/ark:/54721/b8ac88ee-64ba-4160-bcbd-6c59d81cc20e/doc/08975489-067c-4622-868e-4a98afb1658b/original.jpg
"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.10r, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,Nord de la France§Nord ou Nord-Est de la France,"50.007739,2.548828",,,,"Selon une légende, le ms. aurait été offert à l’abbaye de Saint-Denis par Charles le Chauve (cf. Nebbiai-Dalla Guarda, 1999, p. 358), mais aucune preuve ne permet de le confirmer. Jusqu\'au XIIIe siècle, son histoire demeure inconnue. Dans la seconde moitié du XIIIe siècle, la présence du manuscrit est attestée à Saint-Denis où il a reçu des additions en grec (cf. infra). Il est également décrit en 1783 dans le catalogue du trésor de l\'abbaye (Trésor de l\'abbaye de Saint-Denys en France ..., 1783) à la page 11: ""Un manuscrit qui a plus de mille ans, lequel contient les quatre Evangélistes; les lettres sont d\'or &amp; d\'argent sur du velin pourpré"".",Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, canons : Canons§chapiteau§colonne§croix§oiseau§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,fc6d9056-390e-4910-8aac-28674e197bc0_001§fc6d9056-390e-4910-8aac-28674e197bc0_002§fc6d9056-390e-4910-8aac-28674e197bc0_003§fc6d9056-390e-4910-8aac-28674e197bc0_004§fc6d9056-390e-4910-8aac-28674e197bc0_005§fc6d9056-390e-4910-8aac-28674e197bc0_006,,"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.10r, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/fc6d9056-390e-4910-8aac-28674e197bc0§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f25§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,fc6d9056-390e-4910-8aac-28674e197bc0,Teresa Knapowska,08/06/2022,24/05/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/fc6d9056-390e-4910-8aac-28674e197bc0,https://agorha.inha.fr/ark:/54721/3577a992-319a-4c90-b51d-9ebe6a5f15b1/doc/28b5a0a1-47c7-48d2-bd22-345755098fa1/original.jpg
"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.15r, enluminure 2e moitié du 9e siècle",enluminure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 9e siècle,0851§0900,9e siècle,"France§Nord de la France§Nord ou Nord-Est de la France§Saint-Denis Seine-Saint-Denis§Basilique cathédrale Saint-Denis, ancienne abbaye Saint-Denis§Selon une légende, le ms. aurait été offert à l’abbaye de Saint-Denis par Charles le Chauve cf. Nebbiai-Dalla Guarda, 1999, p. 358, mais aucune preuve ne permet de le confirmer. Jusqu'au XIIIe siècle, son histoire demeure inconnue. Dans la seconde moitié du XIIIe siècle, la présence du manuscrit est attestée à Saint-Denis où il a reçu des additions en grec cf. infra. Il est également décrit en 1783 dans le catalogue du trésor de l'abbaye ","46,2§50.007739,2.548828§48.91421,2.47604§48.91421,2.47604",,,,,Latin§ Grec ancien jusqu'à 1453,"Bible, Nouveau Testament, canons : Canons§chapiteau§colonne§croix§oiseau§Nouveau Testament",,,,,,https://agorha.inha.fr/ark:/54721/3b5f8e0d-f062-4fb5-b7ad-4e655be6363d,,ff4c96c9-f218-484a-9a74-d1567a420d3d_001§ff4c96c9-f218-484a-9a74-d1567a420d3d_002§ff4c96c9-f218-484a-9a74-d1567a420d3d_003,,"Evangiles dits de Saint-Denis, Canons, Paris, BnF, Latin 9387, f.15r, enluminure (2e moitié du 9e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/ff4c96c9-f218-484a-9a74-d1567a420d3d§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f25§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,ff4c96c9-f218-484a-9a74-d1567a420d3d,Teresa Knapowska,10/03/2023,11/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ff4c96c9-f218-484a-9a74-d1567a420d3d,https://agorha.inha.fr/ark:/54721/317462f5-fe1e-4df0-98ad-65131c9d9ec2/doc/74cf7401-ba26-4af1-91d7-6fdfa5872abb/original.jpg
